Centro trabalho,Descrição,Definição Turno,Descrição turno,Dia semana,Hora início,Hora fim,Tempo utilização (s),Válido desde,Válido até,Nº capacidades
CHCREBOB,CHC-REBOBINADOR,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CHCREBOB,CHC-REBOBINADOR,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CHCEMBAL,CHC-EMBALAGEM,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CHCEMBAL,CHC-EMBALAGEM,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC09,T 22:00-06:00,005,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC08,T 14:00-22:00,005,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC07,T 06:00-14:00,005,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC09,T 22:00-06:00,004,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC08,T 14:00-22:00,004,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC07,T 06:00-14:00,004,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC09,T 22:00-06:00,003,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC08,T 14:00-22:00,003,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC07,T 06:00-14:00,003,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC09,T 22:00-06:00,002,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC08,T 14:00-22:00,002,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC07,T 06:00-14:00,001,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC08,T 14:00-22:00,001,14:00:00,22:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC09,T 22:00-06:00,001,22:00:00,06:00:00,24600,22/05/2020,31/12/9999,5
GMTEMBSB,GMT-EMBALAGEM SCS/BB,CC07,T 06:00-14:00,002,06:00:00,14:00:00,24600,22/05/2020,31/12/9999,5
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
CNMEMBIN,CNM-EMBALAGEM INTEIROS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
ICFEMBAL,ICF - EMBALAGEM,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
ICFEMBAL,ICF - EMBALAGEM,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
PSDSPRDC,PESAGEM DESPERDÍCIO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,2
PSDSPRDC,PESAGEM DESPERDÍCIO,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,2
AMOSTRAS,AMOSTRAS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC13,T 06:00-16:00,006,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC14,T 16:00-22:00,006,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC13,T 06:00-16:00,007,06:00:00,16:00:00,33600,22/05/2020,31/12/9999,1
AMOSTRAS,AMOSTRAS,CC14,T 16:00-22:00,007,16:00:00,22:00:00,21000,22/05/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFTERMF,ICF - TERMFORMAÇÃO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFEXTRU,ICF - EXTRUSORA,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFFLATB,ICF - FLATBED,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISTH,ICF - MISTURADOR HORIZONTAL,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,18/06/2020,31/12/9999,1
ICFMISSF,ICF - MISTURADOR S/ FIM,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,18/06/2020,31/12/9999,1
