,id_material,codigo_material,caracteristicas,tempo_estabilizacao,id_precedencias,fator_inc,descricao_material,unidade_material,centro trabalho
10832,10832,70010891,"{'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '5', 'AGL_COMPRIMENTO': '300', 'AGL_LARGURA': '300', 'AGL_EMBALAGEM': 'NE'}",3,[4042],[0.16666999999999998],"PL CC 8405/000 300X300X5,0 NE",PL,CCSSECME
10833,10833,70010892,"{'AGL_ESPESSURA': '4', 'AGL_COMPRIMENTO': '300', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '300'}",3,[4041],[0.16666999999999998],"PL CC 8405/000 300X300X4,0 NE",PL,CCSBALMQ
10834,10834,70010893,"{'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '3', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '300', 'AGL_LARGURA': '300'}",3,[656],[0.16666999999999998],"PL CC 8405/000 300X300X3,0 NE",PL,CCSBALMQ
10835,10835,70010894,"{'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '2', 'AGL_COMPRIMENTO': '300', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '300'}",3,[657],[0.16666999999999998],"PL CC 8405/000 300X300X2,0 NE",PL,CCSBALMQ
10836,10836,70010896,"{'AGL_ACABAMENTO': 'S11', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '440', 'AGL_LARGURA': '290', 'AGL_ESPESSURA': '2,9'}",3,[825],[0.25],"PL CC 8405/S11 440X290X2,9 NE",PL,CCSBALJT
10837,10837,70010897,"{'AGL_ESPESSURA': '11', 'AGL_COMPRIMENTO': '280', 'AGL_LARGURA': '205', 'AGL_REFERENCIA': '8405', 'AGL_ACABAMENTO': 'S21', 'AGL_EMBALAGEM': 'NE'}",3,[665],[0.1111111111111111],"PL CC 8405/S21 280X205X6,0 NE",PL,CCSTRIVM
10838,10838,70010899,"{'AGL_LARGURA': '195', 'AGL_COMBINACAO': 'C260', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '195', 'AGL_ESPESSURA': '12'}",0,[10653],[1.0],"PL ML C260/000 195X195X12,0 NE",PL,CCSLIXPL
10839,10839,70010901,"{'AGL_LARGURA': '922', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '1', 'AGL_COMPRIMENTO': '1229', 'AGL_EMBALAGEM': 'NE'}",3,[11885],[0.004],"PL CC 8405/000 1229X922X1,0  NE",PL,CNMLAMPL
10840,10840,70010902,"{'AGL_ESPESSURA': '15', 'AGL_COMPRIMENTO': '1030', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '530', 'AGL_EMBALAGEM': 'NE'}",3,[1200],[0.071429],"PL CC 8405/000 1030X530X15,0 NE",PL,CNMLAMPL
10841,10841,70010903,"{'AGL_COMPRIMENTO': '102', 'AGL_ESPESSURA': '3', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '102', 'AGL_ACABAMENTO': 'S11', 'AGL_REFERENCIA': '8405'}",3,[825],[0.025],"PL CC 8405/S11 102X102X3,0 NE",PL,CCSBALJT
10842,10842,70010904,"{'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '1000', 'AGL_ESPESSURA': '7', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '500'}",3,[5706],[0.033333],"PL CC 8405/000 1000X500X7,0  NE",PL,CNMLAMPL
10843,10843,70010905,"{'AGL_ESPESSURA': '4', 'AGL_EMBALAGEM': '1', 'AGL_COMPRIMENTO': '1000', 'AGL_LARGURA': '500', 'AGL_REFERENCIA': '8405'}",3,[5962],[1.0],"PL CC 8405/000 1000X500X4,0 01",PL,CNMEMBPL
10844,10844,70010906,"{'AGL_LARGURA': '500', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '35', 'AGL_EMBALAGEM': '1', 'AGL_COMPRIMENTO': '1000'}",3,[10792],[1.0],"PL CC 8405/000 1000X500X35,0 01",PL,CNMEMBPL
10845,10845,70010907,"{'AGL_LARGURA': '500', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '3', 'AGL_COMPRIMENTO': '1000', 'AGL_EMBALAGEM': 'CA'}",3,[5961],[1.0],"PL CC 8405/000 1000X500X3,0 CA",PL,CNMEMBPL
10846,10846,70010908,"{'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '20', 'AGL_LARGURA': '500', 'AGL_COMPRIMENTO': '1000'}",3,[5706],[0.1],"PL CC 8405/000 1000X500X20,0 NE",PL,CNMLAMPL
10847,10847,70010909,"{'AGL_ESPESSURA': '2', 'AGL_EMBALAGEM': 'CA', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '500', 'AGL_COMPRIMENTO': '1000'}",3,[5960],[1.0],"PL CC 8405/000 1000X500X2,0 CA",PL,CNMEMBPL
10848,10848,70010910,"{'AGL_ESPESSURA': '9', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'NE'}",3,[2079],[0.036364],"PL CC 8405/000 940X640X9,0  NE",PL,CNMLAMPL
10849,10849,70010911,"{'AGL_LARGURA': '650', 'AGL_ESPESSURA': '38', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '950', 'AGL_EMBALAGEM': 'NE'}",3,[5723],[0.25],"PL CC 8405/000 950X650X38,0 NE",PL,CNMSERPL
10850,10850,70010912,"{'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '18', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940'}",3,[2079],[0.07693000000000001],"PL CC 8405/000 940X640X18,0 NE",PL,CNMLAMPL
10851,10851,70010913,"{'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '15', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640'}",3,[2079],[0.06154],"PL CC 8405/000 940X640X15,0 NE",PL,CNMLAMPL
10852,10852,70010914,"{'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '15', 'AGL_EMBALAGEM': '1', 'AGL_COMPRIMENTO': '940'}",3,[10851],[1.0],"PL CC 8405/000 940X640X15,0 01",PL,CNMEMBPL
10853,10853,70010915,"{'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '0,8', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': 'NE'}",3,[2079],[0.0032],"PL CC 8405/000 940X640X0,8  NE",PL,CNMLAMPL
10854,10854,70010916,"{'AGL_ESPESSURA': '9', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '1'}",3,[10848],[1.0],"PL CC 8405/000  940X640X9,0 01",PL,CNMEMBPL
10855,10855,70010917,"{'AGL_EMBALAGEM': 'CA', 'AGL_ESPESSURA': '60', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640'}",3,[10785],[1.0],"PL CC 8405/000  940X640X60,0 CA",PL,CNMEMBPL
10856,10856,70010918,"{'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '2', 'AGL_ESPESSURA': '45'}",3,[10798],[1.0],"PL CC 8405/000  940X640X45,0 02",PL,CNMEMBPL
10857,10857,70010919,"{'AGL_LARGURA': '640', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '1', 'AGL_ESPESSURA': '4,5', 'AGL_COMPRIMENTO': '940'}",3,[10858],[1.0],"PL CC 8405/000  940X640X4,5 01",PL,CNMEMBPL
10858,10858,70010920,"{'AGL_ESPESSURA': '4,5', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640'}",3,[2079],[0.018179999999999998],"PL CC 8405/000 940X640X4,5  NE",PL,CNMLAMPL
10859,10859,70010921,"{'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': '2', 'AGL_ESPESSURA': '35'}",3,[10788],[1.0],"PL CC 8405/000  940X640X35,0 02",PL,CNMEMBPL
10860,10860,70010922,"{'AGL_ESPESSURA': '3', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '1', 'AGL_LARGURA': '640'}",3,[656],[1.0],"PL CC 8405/000  940X640X3,0 01",PL,CNMEMBPL
10861,10861,70010923,"{'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '20'}",3,[2079],[0.08334],"PL CC 8405/000  940X640X20,0 NE",PL,CNMLAMPL
10862,10862,70010924,"{'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640', 'AGL_ESPESSURA': '2,7', 'AGL_COMPRIMENTO': '940', 'AGL_EMBALAGEM': 'NE'}",3,[2079],[0.01087],"PL CC 8405/000  940X640X2,7  NE",PL,CNMLAMPL
10863,10863,70010925,"{'AGL_ESPESSURA': '2', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': 'SA', 'AGL_COMPRIMENTO': '940'}",3,[657],[1.0],"PL CC 8405/000  940X640X2,0 SA",PL,CNMEMBPL
10864,10864,70010926,"{'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '2', 'AGL_LARGURA': '640'}",3,[657],[1.0],"PL CC 8405/000  940X640X2,0 00",PL,CNMEMBPL
10865,10865,70010927,"{'AGL_ESPESSURA': '18', 'AGL_EMBALAGEM': '2', 'AGL_LARGURA': '640', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405'}",3,[10850],[1.0],"PL CC 8405/000  940X640X18,0 02",PL,CNMEMBPL
10866,10866,70010929,"{'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '640', 'AGL_ESPESSURA': '13', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405'}",3,[2079],[0.05264],"PL CC 8405/000  940X640X13,0 NE",PL,CNMLAMPL
10867,10867,70010930,"{'AGL_LARGURA': '640', 'AGL_EMBALAGEM': '1', 'AGL_ESPESSURA': '13', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405'}",3,[10866],[1.0],"PL CC 8405/000  940X640X13,0 01",PL,CNMEMBPL
10868,10868,70010931,"{'AGL_ESPESSURA': '12', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405'}",3,[2079],[0.05],"PL CC 8405/000  940X640X12,0 NE",PL,CNMLAMPL
10869,10869,70010932,"{'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '10,5'}",3,[2079],[0.04211],"PL CC 8405/000  940X640X10,5 NE",PL,CNMLAMPL
10870,10870,70010933,"{'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '640', 'AGL_ESPESSURA': '10,5', 'AGL_EMBALAGEM': '1', 'AGL_COMPRIMENTO': '940'}",3,[10869],[1.0],"PL CC 8405/000  940X640X10,5 01",PL,CNMEMBPL
10871,10871,70010934,"{'AGL_ESPESSURA': '10', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'KI', 'AGL_COMPRIMENTO': '940', 'AGL_LARGURA': '640'}",3,[602],[1.0],"PL CC 8405/000  940X640X10,0 KI",PL,CNMEMBPL
10872,10872,70010935,"{'AGL_EMBALAGEM': '4', 'AGL_LARGURA': '640', 'AGL_ESPESSURA': '10', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8405'}",3,[602],[1.0],"PL CC 8405/000  940X640X10,0 04",PL,CNMEMBPL
10873,10873,70010936,"{'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '1', 'AGL_LARGURA': '640', 'AGL_ESPESSURA': '1', 'AGL_COMPRIMENTO': '940'}",3,[654],[1.0],"PL CC 8405/000  940X640X1,0 01",PL,CNMEMBPL
10874,10874,70010937,"{'AGL_ESPESSURA': '9,5', 'AGL_EMBALAGEM': '1', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405'}",3,[10875],[1.0],"PL CC 8405/000  915X610X9,5 01",PL,CNMEMBPL
10875,10875,70010938,"{'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '9,5'}",3,[5691],[0.0381],"PL CC 8405/000  915X610X9,5  NE",PL,CNMLAMPL
10876,10876,70010939,"{'AGL_ESPESSURA': '8', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '3', 'AGL_COMPRIMENTO': '915'}",3,[5975],[1.0],"PL CC 8405/000  915X610X8,0 03",PL,CNMEMBPL
10877,10877,70010940,"{'AGL_LARGURA': '610', 'AGL_ESPESSURA': '7', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '13'}",3,[5974],[1.0],"PL CC 8405/000  915X610X7,0 13",PL,CNMEMBPL
10878,10878,70010941,"{'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '6,5', 'AGL_EMBALAGEM': 'NE'}",3,[5691],[0.026670000000000003],"PL CC 8405/000  915X610X6,5  NE",PL,CNMLAMPL
10879,10879,70010942,"{'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '6,4'}",3,[5691],[0.02581],"PL CC 8405/000  915X610X6,4  NE",PL,CNMLAMPL
10880,10880,70010943,"{'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '13', 'AGL_ESPESSURA': '5', 'AGL_LARGURA': '610'}",3,[5972],[1.0],"PL CC 8405/000  915X610X5,0 13",PL,CNMEMBPL
10881,10881,70010944,"{'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': '2', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '45', 'AGL_LARGURA': '610'}",3,[10805],[1.0],"PL CC 8405/000  915X610X45,0 02",PL,CNMEMBPL
10882,10882,70010945,"{'AGL_ESPESSURA': '4,8', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '610'}",3,[5691],[0.019510000000000003],"PL CC 8405/000  915X610X4,8  NE",PL,CNMLAMPL
10883,10883,70010946,"{'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_EMBALAGEM': '15', 'AGL_ESPESSURA': '4', 'AGL_REFERENCIA': '8405'}",3,[5971],[1.0],"PL CC 8405/000  915X610X4,0 15",PL,CNMEMBPL
10884,10884,70010947,"{'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '35', 'AGL_EMBALAGEM': '1', 'AGL_REFERENCIA': '8405'}",3,[10807],[1.0],"PL CC 8405/000  915X610X35,0 01",PL,CNMEMBPL
10885,10885,70010948,"{'AGL_EMBALAGEM': '1', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '30', 'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405'}",3,[6077],[1.0],"PL CC 8405/000  915X610X30,0 01",PL,CNMEMBPL
10886,10886,70010949,"{'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '3,2'}",3,[5691],[0.0129],"PL CC 8405/000  915X610X3,2  NE",PL,CNMLAMPL
10887,10887,70010950,"{'AGL_LARGURA': '610', 'AGL_EMBALAGEM': '12', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '3'}",3,[5970],[1.0],"PL CC 8405/000  915X610X3,0 12",PL,CNMEMBPL
10888,10888,70010951,"{'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '25', 'AGL_COMPRIMENTO': '915'}",3,[5691],[0.1],"PL CC 8405/000  915X610X25,0 NE",PL,CNMLAMPL
10889,10889,70010952,"{'AGL_ESPESSURA': '25', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '5'}",3,[10888],[1.0],"PL CC 8405/000  915X610X25,0 05",PL,CNMEMBPL
10890,10890,70010953,"{'AGL_COMPRIMENTO': '915', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '21', 'AGL_EMBALAGEM': 'NE'}",3,[5691],[0.08889],"PL CC 8405/000  915X610X21,0 NE",PL,CNMLAMPL
10891,10891,70010954,"{'AGL_ESPESSURA': '21', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610'}",3,[10890],[1.0],"PL CC 8405/000  915X610X21,0 00",PL,CNMEMBPL
10892,10892,70010955,"{'AGL_ESPESSURA': '20', 'AGL_EMBALAGEM': '2', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915'}",3,[5978],[1.0],"PL CC 8405/000  915X610X20,0 02",PL,CNMEMBPL
10893,10893,70010956,"{'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '2,4', 'AGL_LARGURA': '610', 'AGL_EMBALAGEM': 'NE'}",3,[5691],[0.009640000000000001],"PL CC 8405/000  915X610X2,4  NE",PL,CNMLAMPL
10894,10894,70010957,"{'AGL_EMBALAGEM': 'BA', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '2', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405'}",3,[5969],[1.0],"PL CC 8405/000  915X610X2,0 BA",PL,CNMEMBPL
10895,10895,70010958,"{'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '22', 'AGL_ESPESSURA': '2', 'AGL_COMPRIMENTO': '915'}",3,[5969],[1.0],"PL CC 8405/000  915X610X2,0 22",PL,CNMEMBPL
10896,10896,70010959,"{'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '15', 'AGL_COMPRIMENTO': '915'}",3,[5691],[0.06154],"PL CC 8405/000  915X610X15,0 NE",PL,CNMLAMPL
10897,10897,70010960,"{'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'PT', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '10'}",3,[5976],[1.0],"PL CC 8405/000  915X610X10,0 PT",PL,CNMEMBPL
10898,10898,70010961,"{'AGL_EMBALAGEM': '12', 'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '10'}",3,[5976],[1.0],"PL CC 8405/000  915X610X10,0 12",PL,CNMEMBPL
10899,10899,70010962,"{'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '10', 'AGL_EMBALAGEM': '6'}",3,[5976],[1.0],"PL CC 8405/000  915X610X10,0 06",PL,CNMEMBPL
10900,10900,70010963,"{'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': '3', 'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '10', 'AGL_LARGURA': '610'}",3,[5976],[1.0],"PL CC 8405/000  915X610X10,0 03",PL,CNMEMBPL
10901,10901,70010964,"{'AGL_EMBALAGEM': '6', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '1', 'AGL_REFERENCIA': '8405', 'AGL_COMPRIMENTO': '915'}",3,[10902],[1.0],"PL CC 8405/000  915X610X1,0 06",PL,CNMEMBPL
10902,10902,70010965,"{'AGL_REFERENCIA': '8405', 'AGL_ESPESSURA': '1', 'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '610'}",3,[5691],[0.004],"PL CC 8405/000  915X610X1,0  NE",PL,CNMLAMPL
10903,10903,70010966,"{'AGL_COMPRIMENTO': '900', 'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'CA', 'AGL_LARGURA': '600', 'AGL_ESPESSURA': '6'}",3,[10904],[1.0],"PL CC 8405/000  900X600X6,0 CA",PL,CNMEMBPL
10904,10904,70010967,"{'AGL_REFERENCIA': '8405', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '900', 'AGL_LARGURA': '600', 'AGL_ESPESSURA': '6'}",3,[11877],[0.024239999999999998],"PL CC 8405/000  900X600X6,0  NE",PL,CNMLAMPL
10905,10905,70010968,"{'AGL_REFERENCIA': '8405', 'AGL_LARGURA': '575', 'AGL_ESPESSURA': '0,8', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '875'}",3,[11879],[0.0032],"PL CC 8405/000  875X575X0,8  NE",PL,CNMLAMPL
10906,10906,70010969,"{'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': '3', 'AGL_ACABAMENTO': 'PXX', 'AGL_REFERENCIA': '8403', 'AGL_ESPESSURA': '6'}",3,[4063],[1.0],"PL CC 8403/PXX 915X610X6,0 03",PL,CNMEMBPL
10907,10907,70010970,"{'AGL_LARGURA': '610', 'AGL_ESPESSURA': '12,7', 'AGL_COMPRIMENTO': '915', 'AGL_ACABAMENTO': 'PXX', 'AGL_REFERENCIA': '8403', 'AGL_EMBALAGEM': 'NE'}",3,[11891],[0.05264],"PL CC 8403/PXX 915X610X12,7 NE",PL,CNMLAMPL
10908,10908,70010971,"{'AGL_REFERENCIA': '8403', 'AGL_COMPRIMENTO': '915', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '12,7', 'AGL_ACABAMENTO': 'PXX', 'AGL_EMBALAGEM': '1'}",3,[11891],[0.05264],"PL CC 8403/PXX 915X610X12,7 01",PL,CNMLAMPL
10909,10909,70010972,"{'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '3,2', 'AGL_ACABAMENTO': 'S21', 'AGL_EMBALAGEM': '1', 'AGL_LARGURA': '610', 'AGL_REFERENCIA': '8403'}",3,[5692],[0.0145],"PL CC 8403/S21  915X610X3,2 01",PL,CNMLAMLX
10910,10910,70010973,"{'AGL_ACABAMENTO': 'S21', 'AGL_ESPESSURA': '3,2', 'AGL_REFERENCIA': '8403', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': 'NE'}",3,[5692],[0.0145],"PL CC 8403/S21  915X610X3,2  NE",PL,CNMLAMLX
10911,10911,70010974,"{'AGL_ACABAMENTO': 'S11', 'AGL_ESPESSURA': '5', 'AGL_COMPRIMENTO': '940', 'AGL_REFERENCIA': '8403', 'AGL_LARGURA': '640', 'AGL_EMBALAGEM': 'NE'}",3,[11891],[0.021053000000000002],"PL CC 8403/S11 940X640X5,0  NE",PL,CNMLAMLX
10912,10912,70010975,"{'AGL_ESPESSURA': '6,5', 'AGL_COMPRIMENTO': '940', 'AGL_EMBALAGEM': 'NE', 'AGL_REFERENCIA': '8403', 'AGL_LARGURA': '640', 'AGL_ACABAMENTO': 'S11'}",3,[11891],[0.027780000000000003],"PL CC 8403/S11  940X640X6,5  NE",PL,CNMLAMLX
10913,10913,70010976,"{'AGL_ACABAMENTO': '000', 'AGL_LARGURA': '650', 'AGL_REFERENCIA': '8403', 'AGL_COMPRIMENTO': '950', 'AGL_ESPESSURA': '77', 'AGL_EMBALAGEM': 'NE'}",3,[6164],[0.5],"PL CC 8403/000 950X650X77,0 NE",PL,CNMSERPL
10914,10914,70010977,"{'AGL_COMPRIMENTO': '915', 'AGL_ESPESSURA': '5,8', 'AGL_LARGURA': '610', 'AGL_EMBALAGEM': '7', 'AGL_REFERENCIA': '8403'}",3,"[5948, 14075]","[1.0, 1.0]","PL CC 8403/000 915X610X5,8 07",PL,CNMEMBPL
10915,10915,70010978,"{'AGL_LARGURA': '305', 'AGL_COMPRIMENTO': '305', 'AGL_REFERENCIA': '8403', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '5'}",3,"[4054, 4054]","[0.16666999999999998, 0.16666999999999998]","PL CC 8403/000 305X305X5,0 NE",PL,CCSBALMQ
10916,10916,70010979,"{'AGL_ESPESSURA': '12,5', 'AGL_EMBALAGEM': 'NE', 'AGL_COMPRIMENTO': '200', 'AGL_REFERENCIA': '8403', 'AGL_LARGURA': '145'}",3,[5900],[0.055560000000000005],"PL CC 8403/000 200X145X12,5 NE",PL,CCSSECME
10917,10917,70010980,"{'AGL_ESPESSURA': '4,8', 'AGL_COMPRIMENTO': '152', 'AGL_LARGURA': '152', 'AGL_REFERENCIA': '8403', 'AGL_EMBALAGEM': 'NE'}",3,[4182],[0.04167],"PL CC 8403/000 152X152X4,8 NE",PL,CCSBALMQ
10918,10918,70010981,"{'AGL_ESPESSURA': '6', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': '3', 'AGL_REFERENCIA': '8403'}",3,[4063],[1.0],"PL CC 8403/000  915X610X6,0 03",PL,CNMEMBPL
10919,10919,70010982,"{'AGL_COMPRIMENTO': '915', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '610', 'AGL_ESPESSURA': '19', 'AGL_REFERENCIA': '8403'}",3,[5692],[0.08],"PL CC 8403/000  915X610X19,0 NE",PL,CNMLAMPL
10920,10920,70010983,"{'AGL_LARGURA': '305', 'AGL_COMPRIMENTO': '305', 'AGL_ESPESSURA': '5', 'AGL_REFERENCIA': '8402', 'AGL_EMBALAGEM': '8'}",3,[11942],[1.0],"PL CC 8402/000 305X305X5,0 08",PL,CCSEMBME
10921,10921,70010984,"{'AGL_LARGURA': '305', 'AGL_COMPRIMENTO': '305', 'AGL_REFERENCIA': '8402', 'AGL_ESPESSURA': '5', 'AGL_EMBALAGEM': '3'}",3,[11942],[1.0],"PL CC 8402/000 305X305X5,0 03",PL,CCSEMBME
10922,10922,70010985,"{'AGL_REFERENCIA': '8402', 'AGL_EMBALAGEM': '2', 'AGL_ESPESSURA': '2,5', 'AGL_LARGURA': '610', 'AGL_COMPRIMENTO': '915'}",3,[5939],[1.0],"PL CC 8402/000  915X610X2,5 02",PL,CNMEMBPL
10923,10923,70010986,"{'AGL_REFERENCIA': '8350', 'AGL_COMPRIMENTO': '950', 'AGL_EMBALAGEM': 'NE', 'AGL_ESPESSURA': '96', 'AGL_LARGURA': '650'}",3,[11893],[0.5],"PL CC 8350/000 950X650X96,0 NE",PL,CNMSERPL
10924,10924,70010987,"{'AGL_ESPESSURA': '8', 'AGL_REFERENCIA': '2549', 'AGL_EMBALAGEM': 'NE', 'AGL_LARGURA': '1000'}",0,[1416],[0.02128],"RL CR 2549/000 1000X8,0 NE",M,CRMLAMRL
