Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Ship to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção
CRM - Transformaçã,ABER,ZRER,3820014371,40,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099571,29/10/2021,30/10/2021,04/11/2021,202144,70005777,"RL CI 5923/000 1000X1,6-15M 08",24.000,70006815,"RL CI 5923/000 1000X1,6 NE",360.000,CRM-VSM,CRMVSMRL,1.500,PT,0.000
CRM - Transformaçã,ABER,ZRRL,3820014371,40,,,1600099572,29/10/2021,30/10/2021,,0,70006815,"RL CI 5923/000 1000X1,6 NE",360.000,70006848,CL CI 5923 1067X950 NE,0.927,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.500,,0.000
CNM - Transformaçã,ABER,ZNEP,3820014371,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099861,29/10/2021,30/10/2021,04/11/2021,202144,70011828,"PL CC 8002/2S5 1000X500X6,0 01",748.000,70011829,"PL CC 8002/2S5 1000X500X6,0  NE",748.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,1.133,PT,0.000
CNM - Transformaçã,ABER,ZNPL,3820014371,10,,,1600099862,28/10/2021,29/10/2021,,0,70011829,"PL CC 8002/2S5 1000X500X6,0  NE",748.000,70005521,BL CC 8002/ORT 1000X500X210 NE,23.239,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,2.200,,0.000
CNM - Transformaçã,ABER,ZNLE,3820014371,20,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099863,29/10/2021,30/10/2021,04/11/2021,202144,70002167,"PL CC 8235/E01 1200X900X6,0 01",765.000,70002870,CL CC 8235 1220X1100 NE,4.721,CNM-LAMINADORAS ROLOS,CNMLAMRL,5.100,PT,0.000
CNM - Transformaçã,ABER,ZNER,3820014371,30,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099864,29/10/2021,30/10/2021,04/11/2021,202144,70003136,"RL CC 8210/000 1000X1,8-10M 04",35.000,70006592,"RL CC 8210/000 1000X1,8-10M NE",35.000,CNM-EMBALAGEM MR AUTO,CNMEMBMA,0.261,PT,0.000
CNM - Transformaçã,ABER,ZNMA,3820014371,30,,,1600099865,28/10/2021,29/10/2021,,0,70006592,"RL CC 8210/000 1000X1,8-10M NE",35.000,70006573,"RL CC 8210/000 1000X1,8 NE",350.000,CNM-REBOBINADOR MR AUTO,CNMREBMA,0.261,,0.000
CNM - Transformaçã,ABER,ZNMA,3820014371,30,,,1600099866,29/10/2021,30/10/2021,,0,70006573,"RL CC 8210/000 1000X1,8 NE",350.000,70003128,CL CC 8210 1000X1100 NE,0.757,CNM-LAMINAGEM MR AUTO,CNMLAMMA,0.268,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014367,10,CHARLES CANTRILL LTD.,COALMEIDA,1600099990,05/11/2021,05/11/2021,17/11/2021,202146,70002584,"PL CR N733/S11 915X915X5,0 UK",330.000,70009552,"PL CR N733/S11 915X915X5,0 NE",330.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.733,GB,0.000
CRM - Transformaçã,ABER,ZRPL,3820014367,10,,,1600099991,04/11/2021,05/11/2021,,0,70009552,"PL CR N733/S11 915X915X5,0 NE",330.000,70009553,"PL CR N733/000 915X915X5,5 NE",330.000,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,3.300,,0.000
CRM - Transformaçã,ABER,ZRPL,3820014367,10,,,1600099992,04/11/2021,05/11/2021,,0,70009553,"PL CR N733/000 915X915X5,5 NE",330.000,70000783,BL CR N733/000 915X915X152 NE,12.737,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,2.357,,0.000
CCS,ABER,ZCJT,3820014366,10,,,1600100122,11/11/2021,11/11/2021,,0,72000351,"TM CI 5923 350X250X2 2,0 000 NE",10 296.000,70006315,"PL CI 5923/000 950X650X2,0 NE",2 574.000,CCS-CUNHAGEM JUNTAS,CCSBALJT,10.296,,0.000
CCS,ABER,ZCEJ,3820014366,10,I FOR DESIGN LTD,CBORGES,1600100123,11/11/2021,11/11/2021,05/11/2021,202146,72000776,"TM CI 5923 350X250X2 2,0 000 01",10 296.000,72000351,"TM CI 5923 350X250X2 2,0 000 NE",10 296.000,CCS-EMBALAGEM JUNTAS,CCSEMBJT,2.059,GB,0.000
CRM - Transformaçã,ABER,ZRPL,3820014366,10,,,1600100124,28/10/2021,29/10/2021,,0,70006315,"PL CI 5923/000 950X650X2,0 NE",2 574.000,70004868,BL CI 5923/000 950X650X200 NE,26.513,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,15.141,,0.000
CCS,ABER,ZCJT,3820014366,20,,,1600100125,11/11/2021,11/11/2021,,0,72001139,"TM CI 5923 D100 2,0 NE",20 000.000,70006315,"PL CI 5923/000 950X650X2,0 NE",500.000,CCS-CUNHAGEM JUNTAS,CCSBALJT,1.481,,0.000
CCS,ABER,ZCEJ,3820014366,20,I FOR DESIGN LTD,CBORGES,1600100126,11/11/2021,11/11/2021,05/11/2021,202146,72001138,"TM CI 5923 D100 2,0 01",20 000.000,72001139,"TM CI 5923 D100 2,0 NE",20 000.000,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,7.018,GB,0.000
CRM - Transformaçã,ABER,ZRPL,3820014366,20,,,1600100127,28/10/2021,29/10/2021,,0,70006315,"PL CI 5923/000 950X650X2,0 NE",500.000,70004868,BL CI 5923/000 950X650X200 NE,5.150,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,2.941,,0.000
CRM - Transformaçã,ABER,ZRPL,3820014366,30,,,1600100128,28/10/2021,29/10/2021,,0,70006315,"PL CI 5923/000 950X650X2,0 NE",1 667.000,70004868,BL CI 5923/000 950X650X200 NE,17.171,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,9.806,,0.000
CRM - Transformaçã,ABER,ZRPL,3820014366,40,,,1600100129,28/10/2021,29/10/2021,,0,70006315,"PL CI 5923/000 950X650X2,0 NE",252.000,70004868,BL CI 5923/000 950X650X200 NE,2.596,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,1.482,,0.000
CCS,ABER,ZCJT,3820014366,30,,,1600100130,11/11/2021,11/11/2021,,0,72001141,"TM CI 5923 29TM 2,0 NE",10 000.000,70006315,"PL CI 5923/000 950X650X2,0 NE",1 667.000,CCS-CUNHAGEM JUNTAS,CCSBALJT,6.667,,0.000
CCS,ABER,ZCEJ,3820014366,30,I FOR DESIGN LTD,CBORGES,1600100131,11/11/2021,11/11/2021,05/11/2021,202146,72001140,"TM CI 5923 29TM 2,0 01",10 000.000,72001141,"TM CI 5923 29TM 2,0 NE",10 000.000,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,6.667,GB,0.000
CCS,ABER,ZCJT,3820014366,40,,,1600100132,11/11/2021,11/11/2021,,0,72000354,"TM CI 5923 100X100X2 2,0 000 NE",10 080.000,70006315,"PL CI 5923/000 950X650X2,0 NE",252.000,CCS-CUNHAGEM JUNTAS,CCSBALJT,1.008,,0.000
CCS,ABER,ZCEJ,3820014366,40,I FOR DESIGN LTD,CBORGES,1600100133,11/11/2021,11/11/2021,05/11/2021,202146,72000787,"TM CI 5923 100X100X2 2,0 000 01",10 080.000,72000354,"TM CI 5923 100X100X2 2,0 000 NE",10 080.000,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,4.480,GB,0.000
CRM - Aglomeração,ABER,ZREI,3820014365,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100208,04/11/2021,05/11/2021,12/11/2021,202145,70004328,BL CI 5351/PNM 950X650X200 01,180.000,70000956,BL CI 5351/000 950X650X200 NE,180.000,CRM-EMBALAGEM INTEIROS,CRMEMBIN,11.250,PT,0.000
CNM - Transformaçã,LIB,ZNER,3820014361,20,MEBIKON GMBH,CBORGES,1600099811,14/10/2021,15/10/2021,20/10/2021,202142,70000214,"RL CC 8245/000 1000X5,0-31M 05",6.000,70000056,"RL CC 8245/000 1000X5,0-31M NE",6.000,CNM-EMBALAGEM VSM,CNMVSMEB,0.259,DE,6.000
CNM - Transformaçã,LIB,ZNVS,3820014361,20,,,1600099812,14/10/2021,15/10/2021,,0,70000056,"RL CC 8245/000 1000X5,0-31M NE",6.000,70002808,CL CC 8245 1000X1100 NE,1.170,CNM-LAMINAGEM VSM,CNMVSMRL,0.259,,6.000
CRM - Transformaçã,ABER,ZRPE,3820014359,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100414,29/10/2021,29/10/2021,25/10/2021,202143,70000727,"PL CI 5525/000 1040X1040X2,0 02",225.000,70006218,"PL CI 5525/000 1040X1040X2,0 NE",225.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.200,PT,0.000
CRM - Transformaçã,ABER,ZRPE,3820014359,20,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100416,29/10/2021,29/10/2021,25/10/2021,202143,70000723,"PL CI 5525/000 1040X1040X3,0 01",5 000.000,70006186,"PL CI 5525/000 1040X1040X3,0 NE",5 000.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,6.667,PT,0.000
CRM - Transformaçã,ABER,ZRPL,3820014359,20,,,1600100417,29/10/2021,30/10/2021,,0,70006186,"PL CI 5525/000 1040X1040X3,0 NE",5 000.000,70000721,BL CI 5525/000 1040X1040X152,102.500,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,19.231,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014359,30,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100418,29/10/2021,29/10/2021,25/10/2021,202143,70000724,"PL CI 5525/000 1040X1040X4,0 01",1 850.000,70006219,"PL CI 5525/000 1040X1040X4,0 NE",1 850.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,3.333,PT,0.000
CRM - Transformaçã,ABER,ZRPL,3820014359,30,,,1600100419,29/10/2021,30/10/2021,,0,70006219,"PL CI 5525/000 1040X1040X4,0 NE",1 850.000,70000721,BL CI 5525/000 1040X1040X152,51.256,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,7.400,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014359,40,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100460,29/10/2021,29/10/2021,25/10/2021,202143,70000725,"PL CI 5525/000 1040X1040X6,0 01",2 500.000,70006222,"PL CI 5525/000 1040X1040X6,0 NE",2 500.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,6.667,PT,0.000
CRM - Transformaçã,ABER,ZRPL,3820014359,40,,,1600100461,29/10/2021,30/10/2021,,0,70006222,"PL CI 5525/000 1040X1040X6,0 NE",2 500.000,70000721,BL CI 5525/000 1040X1040X152,102.500,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,10.869,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014359,50,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100462,29/10/2021,29/10/2021,25/10/2021,202143,70000728,"PL CI 5525/000 1040X1040X8,0 02",270.000,70006223,"PL CI 5525/000 1040X1040X8,0 NE",270.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.948,PT,0.000
CRM - Transformaçã,ABER,ZRPL,3820014359,50,,,1600100463,29/10/2021,30/10/2021,,0,70006223,"PL CI 5525/000 1040X1040X8,0 NE",270.000,70000721,BL CI 5525/000 1040X1040X152,15.377,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,1.350,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014359,60,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600100464,29/10/2021,29/10/2021,25/10/2021,202143,70000726,"PL CI 5525/000 1040X1040X10,0 01",30.000,70006225,"PL CI 5525/000 1040X1040X10,0 NE",30.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.133,PT,0.000
CRM - Transformaçã,ABER,ZRPL,3820014359,60,,,1600100465,29/10/2021,30/10/2021,,0,70006225,"PL CI 5525/000 1040X1040X10,0 NE",30.000,70000721,BL CI 5525/000 1040X1040X152,2.051,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.250,,0.000
CRM - Transformaçã,ABER,ZRPL,3820014359,10,,,1600108169,29/10/2021,30/10/2021,,0,70006218,"PL CI 5525/000 1040X1040X2,0 NE",225.000,70000721,BL CI 5525/000 1040X1040X152,3.077,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.833,,0.000
CNM - Transformaçã,LIB,ZNMM,3820014357,10,,,1600099803,13/10/2021,15/10/2021,,0,70006650,"RL CC 8244/000 500X6,0 NE",6 868.680,70002812,CL CC 8244 1000X1100 NE,23.810,CNM-LAMINAGEM MR MANUAL,CNMLAMMM,28.619,,7 030.000
CNM - Transformaçã,LIB,ZNMM,3820014357,10,,,1600099804,12/10/2021,14/10/2021,,0,70006652,"RL CC 8244/000 500X6,0-5M NE",1 360.000,70006650,"RL CC 8244/000 500X6,0 NE",6 868.680,CNM-REBOBINADOR MR MANUAL,CNMREBMM,35.417,,1 360.000
CNM - Transformaçã,LIB,ZNER,3820014357,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099805,15/10/2021,15/10/2021,22/10/2021,202142,70003882,"RL CC 8244/000 500X6,0-5M 01",1 360.000,70006652,"RL CC 8244/000 500X6,0-5M NE",1 360.000,CNM-EMBALAGEM MR MANUAL,CNMEMBMM,7.158,PT,1 360.000
CNM - Transformaçã,LIB,ZNMM,3820014357,20,,,1600099806,20/10/2021,21/10/2021,,0,70006618,"RL CC 8244/000 500X4,0-5M NE",1 008.000,70006617,"RL CC 8244/000 500X4,0 NE",5 091.410,CNM-REBOBINADOR MR MANUAL,CNMREBMM,17.379,,67.000
CNM - Transformaçã,LIB,ZNRL,3820014357,20,,,1600099807,21/10/2021,22/10/2021,,0,70006617,"RL CC 8244/000 500X4,0 NE",5 091.410,70002812,CL CC 8244 1000X1100 NE,11.744,CNM-LAMINAGEM MR MANUAL,CNMLAMMM,6.098,,1 800.000
CNM - Transformaçã,LIB,ZNER,3820014357,20,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099808,21/10/2021,21/10/2021,22/10/2021,202142,70003869,"RL CC 8244/000 500X4,0-5M 07",1 008.000,70006618,"RL CC 8244/000 500X4,0-5M NE",1 008.000,CNM-EMBALAGEM MR MANUAL,CNMEMBMM,5.305,PT,0.000
CNM - Transformaçã,LIB,ZNEP,3820014355,10,"CORTICEIRA VIKING, IMP.EXP. LDA",LRIBEIRO,1600099800,21/10/2021,22/10/2021,25/10/2021,202143,70003107,"PL CC 8702/S11 915X610X10,0 CV",240.000,70006200,"PL CC 8702/S11 915X610X10,0 NE",240.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.375,PT,0.000
CNM - Transformaçã,LIB,ZNPL,3820014355,10,,,1600099801,21/10/2021,22/10/2021,,0,70006200,"PL CC 8702/S11 915X610X10,0 NE",240.000,70025708,"PL CC 8702/000 915X610X11,0 NE",240.000,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.444,,0.000
CNM - Transformaçã,LIB,ZNPL,3820014355,10,,,1600099802,21/10/2021,22/10/2021,,0,70025708,"PL CC 8702/000 915X610X11,0 NE",240.000,70012015,BL CC 8702/ORT 915X610X200 NE,18.997,CNM-SERRA PLACAS,CNMSERPL,4.000,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014353,10,EURO-LEDER GMBH & CO.KG,LRIBEIRO,1600099564,05/11/2021,05/11/2021,25/10/2021,202145,70002044,"PL CR N650/PTH 1040X632X4,0 01",38.000,70006944,"PL CR N650/PTH 1040X632X4,0 NE",38.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.034,DE,0.000
CRM - Transformaçã,ABER,ZRPL,3820014353,10,,,1600099565,04/11/2021,05/11/2021,,0,70006944,"PL CR N650/PTH 1040X632X4,0 NE",38.000,70006943,"PL CR N650/PTH 1270X1040X4,0 NE",19.000,CRM-GUILHOTINA BORRACHA,CRMGUILH,0.095,,0.000
CRM - Transformaçã,ABER,ZRPL,3820014353,10,,,1600099566,04/11/2021,05/11/2021,,0,70006943,"PL CR N650/PTH 1270X1040X4,0 NE",19.000,70001194,BL CR N650/000 1270X1040X152 NE,0.523,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.065,,0.000
CRM - Transformaçã,ABER,ZRPE,3820014353,20,EURO-LEDER GMBH & CO.KG,LRIBEIRO,1600099567,05/11/2021,05/11/2021,25/10/2021,202145,70009417,"PL CR T501/000 1000X500X6,0 01",50.000,70009416,"PL CR T501/000 1000X500X6,0 NE",50.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.067,DE,0.000
CRM - Transformaçã,ABER,ZRRL,3820014353,20,,,1600099568,04/11/2021,05/11/2021,,0,70009416,"PL CR T501/000 1000X500X6,0 NE",50.000,70011141,"RL CR T501/000 1000X6,0 NE",25.000,CRM-MEI,CRMRLMEI,0.333,,0.000
CRM - Transformaçã,ABER,ZRRL,3820014353,20,,,1600099569,04/11/2021,05/11/2021,,0,70011141,"RL CR T501/000 1000X6,0 NE",25.000,70000941,CL CR T501 1092X762 NE,0.403,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,0.347,,0.000
CNM - Transformaçã,LIB,ZNEP,3820014353,30,EURO-LEDER GMBH & CO.KG,LRIBEIRO,1600099774,21/10/2021,22/10/2021,12/11/2021,202145,70001990,"PL CC 8057/PTH 1000X500X6,0 AD",208.000,70005671,"PL CC 8057/PTH 1000X500X6,0 NE",208.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.200,DE,0.000
CNM - Transformaçã,LIB,ZNPL,3820014353,30,,,1600099775,21/10/2021,22/10/2021,,0,70005671,"PL CC 8057/PTH 1000X500X6,0 NE",208.000,70005524,BL CC 8057/ORT 1000X500X210 NE,6.122,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.474,,0.000
CNM - Transformaçã,LIB,ZNEP,3820014353,40,EURO-LEDER GMBH & CO.KG,LRIBEIRO,1600099776,21/10/2021,22/10/2021,12/11/2021,202145,70001991,"PL CC 8057/PTH 1000X500X8,0 AD",80.000,70005672,"PL CC 8057/PTH 1000X500X8,0 NE",80.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.100,DE,0.000
CNM - Transformaçã,LIB,ZNPL,3820014353,40,,,1600099777,21/10/2021,22/10/2021,,0,70005672,"PL CC 8057/PTH 1000X500X8,0 NE",80.000,70005524,BL CC 8057/ORT 1000X500X210 NE,3.170,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.224,,0.000
CNM - Transformaçã,LIB,ZNEP,3820014353,50,EURO-LEDER GMBH & CO.KG,LRIBEIRO,1600099778,21/10/2021,22/10/2021,12/11/2021,202145,70001994,"PL CC 8057/PTH 1000X500X10,0 AD",128.000,70005673,"PL CC 8057/PTH 1000X500X10,0 NE",128.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.200,DE,0.000
CNM - Transformaçã,LIB,ZNPL,3820014353,50,,,1600099779,21/10/2021,22/10/2021,,0,70005673,"PL CC 8057/PTH 1000X500X10,0 NE",128.000,70005524,BL CC 8057/ORT 1000X500X210 NE,6.279,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.381,,0.000
CRM - Transformaçã,ABER,ZRER,3820014336,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099562,09/12/2021,11/12/2021,15/10/2021,202150,70006128,"RL CI 5015/000 1000X2,0-15M 05",400.000,70000974,"RL CI 5015/000 1000X2,0 NE",6 000.000,CRM-VSM,CRMVSMRL,25.000,PT,0.000
CRM - Transformaçã,ABER,ZRRL,3820014336,10,,,1600099563,09/12/2021,11/12/2021,,0,70000974,"RL CI 5015/000 1000X2,0 NE",6 000.000,70000893,CL CI 5015 1016X990 NE,17.286,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,24.793,,0.000
CNM - Transformaçã,ABER,ZNEP,3820014335,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099764,12/11/2021,13/11/2021,22/10/2021,202146,70023692,"PL CC 8002/PSC 915X610X6,0 01",4 900.000,70023693,"PL CC 8002/PSC 915X610X6,0 NE",4 900.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,4.712,PT,0.000
CNM - Transformaçã,ABER,ZNPL,3820014335,10,,,1600099765,12/11/2021,13/11/2021,,0,70023693,"PL CC 8002/PSC 915X610X6,0 NE",4 900.000,70005496,BL CC 8002/ORT 915X610X250 NE,121.902,CNM-LAMINADORAS PLACAS,CNMLAMPL,11.162,,0.000
CNM - Transformaçã,ABER,ZNEP,3820014335,20,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099766,12/11/2021,13/11/2021,22/10/2021,202146,70014870,"PL CC 8002/PSC 915X610X12,0 01",4 900.000,70014871,"PL CC 8002/PSC 915X610X12,0 NE",4 900.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,10.208,PT,0.000
CNM - Transformaçã,ABER,ZNPL,3820014335,20,,,1600099767,12/11/2021,13/11/2021,,0,70014871,"PL CC 8002/PSC 915X610X12,0 NE",4 900.000,70005496,BL CC 8002/ORT 915X610X250 NE,249.900,CNM-LAMINADORAS PLACAS,CNMLAMPL,17.254,,0.000
GMT,LIB,ZGEB,3820014333,10,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600099189,21/10/2021,22/10/2021,06/10/2021,202143,41000527,GRAN MD 1/2 80-90 HU BB001,7 200.000,41000321,GRAN MD 1/2 80-90 HU GR,7 200.000,GMT-EMBALAGEM SCS/BB,GMTEMBSB,5.538,PT,0.000
CNM - Transformaçã,LIB,ZNEP,3820014330,10,A/S KORKA STILS,CBORGES,1600099762,17/09/2021,18/09/2021,22/09/2021,202139,70002191,"PL CC 8405/S11 915X610X10,0 20",64.000,70005930,"PL CC 8405/S11 915X610X10,0 NE",64.000,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.100,LV,0.000
CNM - Transformaçã,LIB,ZNPL,3820014330,10,,,1600099763,17/09/2021,18/09/2021,,0,70005930,"PL CC 8405/S11 915X610X10,0 NE",64.000,70005512,BL CC 8405/ORT 915X610X250 NE,2.728,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.183,,0.000
CNM - Transformaçã,,KD,3820014324,10,,,384906584,18/10/2021,18/10/2021,,0,70002739,"PL CC 8122/S21 950X650X38,0 NE",3.000,70025736,"PL CC 8122/000 950X650X40,0 NE",3.000,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.030,,0.000
CNM - Transformaçã,,KD,3820014324,10,,,384906585,18/10/2021,18/10/2021,,0,70002739,"PL CC 8122/S21 950X650X38,0 NE",1.000,70025736,"PL CC 8122/000 950X650X40,0 NE",1.000,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.010,,0.000
CNM - Transformaçã,,KD,3820014324,10,,,384907069,18/10/2021,18/10/2021,,0,70025736,"PL CC 8122/000 950X650X40,0 NE",3.000,70005855,BL CC 8122/ORT 950X650X200 NE,0.792,CNM-SERRA PLACAS,CNMSERPL,0.050,,0.000
CNM - Transformaçã,,KD,3820014324,10,,,384907070,18/10/2021,18/10/2021,,0,70025736,"PL CC 8122/000 950X650X40,0 NE",1.000,70005855,BL CC 8122/ORT 950X650X200 NE,0.264,CNM-SERRA PLACAS,CNMSERPL,0.017,,0.000
CCS,LIB,ZCEA,3820014324,10,HORLEY TRANSPORT LTD.,COALMEIDA,1600099205,14/10/2021,14/10/2021,20/10/2021,202142,72001834,ES CC 8122/000 D75X38 UK,240.000,72001833,ES CC 8122/000 D75X38 NE,240.000,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,0.240,GB,0.000
CCS,LIB,ZCMQ,3820014324,10,,,1600099206,14/10/2021,14/10/2021,,0,72001833,ES CC 8122/000 D75X38 NE,240.000,70002739,"PL CC 8122/S21 950X650X38,0 NE",4.000,CCS-CNC,CCSCNCMQ,8.000,,0.000
CCS,LIB,ZCEA,3820014324,10,HORLEY TRANSPORT LTD.,COALMEIDA,1600108609,14/10/2021,14/10/2021,20/10/2021,202142,72001834,ES CC 8122/000 D75X38 UK,240.000,72001833,ES CC 8122/000 D75X38 NE,240.000,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,0.240,GB,0.000
CCS,LIB,ZCMQ,3820014324,10,,,1600108610,14/10/2021,14/10/2021,,0,72001833,ES CC 8122/000 D75X38 NE,240.000,70002739,"PL CC 8122/S21 950X650X38,0 NE",4.000,CCS-CNC,CCSCNCMQ,8.000,,175.000
CRM - Transformaçã,ABER,ZRER,3820014322,10,HORLEY TRANSPORT LTD.,COALMEIDA,1600099142,12/11/2021,13/11/2021,25/10/2021,202147,70025766,"RL CR 1521/000 1000X2,2-30M 00",6.000,70025767,"RL CR 1521/000 1000X2,2 NE",180.000,CRM-MEI,CRMRLMEI,0.954,GB,0.000
CRM - Transformaçã,ABER,ZRRL,3820014322,10,,,1600099143,12/11/2021,13/11/2021,,0,70025767,"RL CR 1521/000 1000X2,2 NE",180.000,70000915,CL CR 1521 1092X762 NE,1.033,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,0.900,,0.000
GMT,ABER,ZGEB,3820014320,10,"AMORIM SPORTS, LDA",COALMEIDA,1600099027,30/11/2021,01/12/2021,09/12/2021,202149,41000618,GRAN ADL 1/2 110-130 SE AS008,8 800.000,41000368,GRAN ADL 1/2 110-130 HU GR,8 800.000,GMT-EMBALAGEM SCS/BB,GMTEMBSB,5.867,PT,0.000
GMT,ABER,ZGEB,3820014320,20,"AMORIM SPORTS, LDA",COALMEIDA,1600099028,30/11/2021,01/12/2021,09/12/2021,202149,41000618,GRAN ADL 1/2 110-130 SE AS008,8 800.000,41000368,GRAN ADL 1/2 110-130 HU GR,8 800.000,GMT-EMBALAGEM SCS/BB,GMTEMBSB,5.867,PT,0.000
GMT,ABER,ZGEB,3820014320,30,"AMORIM SPORTS, LDA",COALMEIDA,1600099029,30/11/2021,01/12/2021,09/12/2021,202149,41000618,GRAN ADL 1/2 110-130 SE AS008,3 900.000,41000368,GRAN ADL 1/2 110-130 HU GR,3 900.000,GMT-EMBALAGEM SCS/BB,GMTEMBSB,2.600,PT,0.000
CRM - Transformaçã,ABER,ZRPE,3820014303,10,AMOSEALTEX CORK COMPANY LIMITED,DMEDEIROS,1600099138,26/11/2021,26/11/2021,25/10/2021,202148,70004296,"PL CR 1521/2T2 1000X1000X1,6 00",1 209.000,70006401,"PL CR 1521/2T2 1000X1000X1,6 NE",1 209.000,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.867,CN,0.000
CRM - Transformaçã,ABER,ZRPL,3820014303,10,,,1600099139,25/11/2021,26/11/2021,,0,70006401,"PL CR 1521/2T2 1000X1000X1,6 NE",1 209.000,70000854,BL CR 1521/000 1000X1000X152 NE,14.297,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,9.229,,0.000
